sentence,entities,character_entities
"It was long moments before Robert’s spasms began to subside, and seemed even longer.",['Robert'],['Robert']
Petyr spoke so tenderly that Sansa would have believed he’d loved his wife.,['Sansa'],['Sansa']
Petyr Baelish sighed.,['Petyr Baelish'],['Littlefinger']
"Petyr Baelish composed himself, and said, “As you wish, my lord.”",['Petyr Baelish'],['Littlefinger']
Sansa stared at his hands while he spoke.,['Sansa'],['Sansa']
"“Without that lying, mocking tongue.”

“I have been too gentle with him, I know,” Petyr Baelish said in an apologetic tone.",['Petyr Baelish'],['Littlefinger']
"“It may,” said Petyr Baelish, “but whether Marillion will answer, only he can say.”","['Petyr Baelish', 'Marillion']","['Littlefinger', 'Marillion']"
"“This will not be the end of it,” he said to Petyr, as if Sansa were not there.",['Sansa'],['Sansa']
Sansa watched Royce unroll the parchment.,['Sansa'],['Sansa']
"“Lysa was murdered before the document could be presented for her signature, so I signed as Lord Protector.",['Lysa'],['Lysa']
"“There has been no king in the Vale for three hundred years,” Petyr Baelish pointed out.

","['three hundred years', 'Petyr Baelish']",['Littlefinger']
"“Lord Robert has no brothers, and only distant cousins.”

“True.”",['Robert'],['Robert']
"Whilst Lord Jon ruled the realm as Hand, it fell to me to rule the Vale for him.","['Jon', 'Hand']",['Jon']
"She knew Lord Nestor dreamed of holding the Gates in his own right, a lord in truth as well as name, but Lysa dreamed of other sons and meant the castle to go to Robert’s little brother.”","['Nestor', 'Gates', 'Lysa', 'Robert']","['Lysa', 'Robert']"
Sansa hesitated a moment.,['Sansa'],['Sansa']
He wants to believe that Lysa valued him above her other bannermen.,['Lysa'],['Lysa']
"you might have had Lord Robert put his hand and seal to it, but instead . . .”

",['Robert'],['Robert']
"Behind him she could see Ser Dontos, the crossbow bolts still in him.",['Dontos'],['Dontos']
"“No,” Sansa said.",['Sansa'],['Sansa']
"Trust no one, I once told Eddard Stark, but he would not listen.",['Eddard Stark'],['Ned']
"Sometime during the night she woke, as little Robert climbed up into her bed.",['Robert'],['Robert']
"Only the Lord Harlaw displayed the silver scythe plain upon a night-black field, as it had flown in the dawn of days: Rodrik, called the Reader, Lord of the Ten Towers, Lord of Harlaw, Harlaw of Harlaw . . .","['Rodrik', 'Ten', 'Harlaw, Harlaw of Harlaw']",['Rodrik']
Lord Rodrik’s high seat was vacant.,['Rodrik'],['Rodrik']
"The rest was drinking, and her uncle Rodrik had never been partial to the company of quarrelsome drunks.

",['Rodrik'],['Rodrik']
"Lord Rodrik had kept septons at Ten Towers, not for his soul’s sake but for his books.","['Rodrik', 'Ten']",['Rodrik']
"And now Lord Rodrik has a second half-mad widowed sister beneath his roof, Asha reflected.","['Rodrik', 'second', 'half', 'Asha']",['Rodrik']
"Some pride remained in the way she held her head, but her eyes were dim and cloudy, and her mouth had trembled when she asked after Theon.",['Theon'],['Theon']
"And now I must tell her that Theon is dead, and drive yet another dagger through her heart.",['Theon'],['Theon']
"On the blades were writ the words Rodrik and Maron, and many a time they twisted cruelly in the night.","['Rodrik', 'Maron']",['Rodrik']
"“I must speak with Lord Rodrik,” she told Three-Tooth.","['Rodrik', 'Three']",['Rodrik']
"Lord Rodrik was seldom seen without a book in hand, be it in the privy, on the deck of his Sea Song, or whilst holding audience.","['Rodrik', 'Sea Song']",['Rodrik']
Lord Rodrik tapped the book with a long nail.,['Rodrik'],['Rodrik']
"Lord Rodrik glanced out the window, at the moonlit sea.",['Rodrik'],['Rodrik']
Robett Glover’s wife and children.,['Robett Glover'],['Robett']
Lord Rodrik pursed his lips.,['Rodrik'],['Rodrik']
"“And how fares my aunt?”

Lord Rodrik sighed.",['Rodrik'],['Rodrik']
Rodrik shrugged.,['Rodrik'],['Rodrik']
"Even so, I will agree that Euron’s return was . . .",['Euron'],['Euron']
Lord Rodrik closed The Book of Lost Books.,"['Rodrik', 'The Book of Lost Books']",['Rodrik']
"Since he summoned me to Pyke to do him homage, I have had no word from Euron.”

","['Pyke', 'Euron']",['Euron']
Euron Greyjoy sounds queerly like Urron Greyiron to these old ears.,"['Euron Greyjoy', 'Urron Greyiron']",['Euron']
"With Stannis Baratheon and Tywin Lannister contending for the Iron Throne, we have a rare chance to improve our lot.","['Stannis Baratheon', 'Lannister', 'the Iron Throne']",['Stannis']
"Harlaw was not the largest of the Iron Islands, but it was the richest and most populous, and Lord Rodrik’s power was not to be despised.","['the Iron Islands', 'Rodrik']",['Rodrik']
Lord Rodrik shook his head.,['Rodrik'],['Rodrik']
Lord Rodrik went to the window.,['Rodrik'],['Rodrik']
"“She will ask for word of Theon.”

",['Theon'],['Theon']
"Lord Rodrik stared across the sea, watching the play of moonlight on the waves.",['Rodrik'],['Rodrik']
"“No one wants rain,” said Cersei.",['Cersei'],['Cersei']
Tommen’s hold upon the Iron Throne was not secure enough for her to risk offending Highgarden.,"['Tommen', 'Highgarden']",['Tommen']
"Not so long as Stannis Baratheon held Dragonstone and Storm’s End, so long as Riverrun continued in defiance, so long as ironmen prowled the seas like wolves.","['Stannis Baratheon', 'Riverrun']",['Stannis']
"So Jocelyn must needs eat the meal Cersei would sooner have served to Margaery Tyrell and her hideous wrinkled grandmother.

","['Jocelyn', 'Cersei', 'Margaery Tyrell']","['Cersei', 'Margaery']"
"The chill in the air was settling in her bones, and she had a long nasty day ahead of her.

Nor did Jaime help her mood when he turned up all in white and still unshaven, to tell her how he meant to keep her son from being poisoned.",['Jaime'],['Jaime']
Ser Boros will be tasting every course before Tommen puts a bite into his mouth.,"['Boros', 'Tommen']",['Tommen']
Jaime did not understand.,['Jaime'],['Jaime']
"He could be under the floor even now, listening to every word we say and making plans to open Tommen’s throat.”

",['Tommen'],['Tommen']
"“Suppose he was,” said Jaime.",['Jaime'],['Jaime']
"“I remember how well they guarded Joffrey, these splendid knights of yours.",['Joffrey'],['Joffrey']
"I want you to remain with Tommen all night, is that understood?”

“I will have a guardsman outside his door.”

",['Tommen'],['Tommen']
"And inside his bedchamber.”

“In case Tyrion crawls out of the hearth?",['Tyrion'],['Tyrion']
"“I will not have Tommen alone with Margaery, not for so much as half a heartbeat.”

","['Tommen', 'Margaery', 'so much as half']","['Tommen', 'Margaery']"
"Cersei had not wanted Tommen and his wife to share a bed at all, but the Tyrells had insisted.","['Tommen', 'Tyrells']",['Tommen']
"“Margaery may share Tommen’s bedchamber for that one night,” she had been forced to say.","['Tommen', 'one night']",['Tommen']
Cersei’s fingers were digging into Jaime’s arm hard enough to leave bruises.,"['Cersei', 'Jaime']","['Cersei', 'Jaime']"
"who?”

He is near as ignorant as Robert.",['Robert'],['Robert']
"Swear to me that you will stay by Tommen’s side until the sun comes up.”

",['Tommen'],['Tommen']
It was the only part of the day’s festivities that Cersei thought she might enjoy.,"['day', 'Cersei']",['Cersei']
Jaime rolled his eyes.,['Jaime'],['Jaime']
Some of the secret crawlways had turned out to be so small that Jaime had needed pages and stableboys to explore them.,['Jaime'],['Jaime']
"but neither Tyrion nor Varys had been amongst them, and Jaime had finally insisted on putting an end to the search.","['Tyrion', 'Jaime']","['Tyrion', 'Jaime']"
"Some of the other guards swore they could hear them calling faintly through the stone, but when Jaime’s men tore down the wall they found only earth and rubble on the far side.",['Jaime'],['Jaime']
"“Even if Tyrion were still hiding in the castle, he won’t be in the Tower of the Hand.","['Tyrion', 'the Tower of the Hand']",['Tyrion']
"“Would that we could do the same to the rest of this foul castle,” said Cersei.",['Cersei'],['Cersei']
"So long as Tommen sits the Iron Throne, the realm sees him as the true king.","['Tommen', 'the Iron Throne']",['Tommen']
"Hide him under the Rock and he becomes just another claimant to the throne, no different than Stannis.”

",['Stannis'],['Stannis']
"Were you always this slow, or did losing a hand make you stupid?”

Jaime ignored that.",['Jaime'],['Jaime']
"Compared to the magnificence of Joffrey’s nuptials, the wedding of King Tommen was a modest affair, and small.","['Joffrey', 'King Tommen']",['Joffrey']
"So the young king took Margaery Tyrell to wife in the Red Keep’s royal sept, with fewer than a hundred guests looking on in place of the thousands who had seen his brother joined to the same woman.

","['Margaery Tyrell', 'the Red Keep’s', 'fewer than a hundred', 'thousands']",['Margaery']
"He recited his vows in a high, childish voice, promising his love and devotion to Mace Tyrell’s twice-widowed daughter.",['Mace Tyrell'],['Mace']
Cersei stared back to where Mace Tyrell stood between his wife and mother.,['Mace Tyrell'],['Mace']
"When it was time for the changing of the cloaks, the bride sank gracefully to her knees and Tommen covered her with the heavy cloth-of-gold monstrosity that Robert had cloaked Cersei in on their own wedding day, with the crowned stag of Baratheon worked upon its back in beads of onyx.","['Tommen', 'Robert', 'Cersei', 'Baratheon']","['Tommen', 'Robert', 'Cersei']"
Cersei had wanted to use the fine red silk cloak Joffrey had used.,['Joffrey'],['Joffrey']
And wouldn’t a stag be more fitting for King Robert’s trueborn son?,['Robert'],['Robert']
"In my day a bride donned her husband’s colors, not his lady mother’s.”

Thanks to Stannis and his filthy letter, there were already too many rumors concerning Tommen’s parentage.","['my day', 'Stannis', 'Tommen']","['Stannis', 'Tommen']"
Lord Redwyne kissed her on one cheek and Mace Tyrell on both.,"['Redwyne', 'one', 'Mace Tyrell']",['Mace']
"Grand Maester Pycelle told Cersei that she had not lost a son, but rather gained a daughter.","['Pycelle', 'Cersei']","['Pycelle', 'Cersei']"
Amongst the last was Kevan Lannister.,['Kevan Lannister'],['Kevan']
"“Lancel’s bride awaits us there.”

",['Lancel'],['Lancel']
"Vargo Hoat’s scum remain abroad, and Beric Dondarrion has been hanging Freys.","['Vargo Hoat’s', 'Beric Dondarrion', 'Freys']",['Beric']
"Is it true that Sandor Clegane has joined him?”

",['Sandor Clegane'],['The Hound']
"“No doubt Lancel will be eager to hunt down Clegane and Lord Beric both, to restore the king’s peace to the riverlands.”

","['Lancel', 'Clegane']",['Lancel']
Ser Kevan stared into her eyes for a moment.,['Kevan'],['Kevan']
"“My son is not the man to deal with Sandor Clegane.”

",['Sandor Clegane'],['The Hound']
"Joff may have liked the man, but Tommen was always afraid of him . . .",['Tommen'],['Tommen']
"with good reason, it would seem.”

“When a dog goes bad, the fault lies with his master,” Ser Kevan said.",['Kevan'],['Kevan']
"Jaime escorted her to the Small Hall, where the feast was being readied.","['Jaime', 'the Small Hall']",['Jaime']
"Margaery should be mourning Joffrey, not marrying his brother.",['Joffrey'],['Joffrey']
"He was Robert’s brother, he surely had a cock.",['Robert'],['Robert']
"If that disgusting old crone thinks that I will allow my son to—”

“You will be rid of Lady Olenna soon enough,” Jaime broke in quietly.","['Lady Olenna', 'Jaime']",['Jaime']
"“Mace is taking half the Tyrell strength to Storm’s End, and the other half will be going back to the Reach with Ser Garlan to make good his claim on Brightwater.","['Mace', 'half', 'Tyrell', 'Storm’s End', 'Garlan', 'Brightwater']",['Mace']
"A few more days, and the only roses left in King’s Landing will be Margaery and her ladies and a few guardsmen.”

","['A few more days', 'King', 'Margaery']",['Margaery']
"Loras will do well enough, I think.",['Loras'],['Loras']
"Margaery was on the other side of Tommen, in the place of honor.",['Tommen'],['Tommen']
"When she entered, arm in arm with the little king, she made a point of stopping to kiss Cersei on the cheeks and throw her arms around her.",['Cersei'],['Cersei']
"“Joffrey is in my prayers as well,” said Margaery.","['Joffrey', 'Margaery']","['Joffrey', 'Margaery']"
"Lady Alerie had made all the arrangements; Cersei had not had the stomach to face that daunting task again, after the way Joffrey’s wedding had ended.","['Lady Alerie', 'Cersei', 'Joffrey']","['Cersei', 'Joffrey']"
"She could still remember the smell of it, redolent with queer eastern spices, and the softness of Maggy’s gums as she sucked the blood from Cersei’s finger.","['Maggy', 'Cersei']",['Cersei']
"Cersei glanced past Tommen, to where Margaery sat laughing with her father.","['Tommen', 'Margaery']","['Tommen', 'Margaery']"
Her mood was not improved when Mace Tyrell arose to lead the toasts.,['Mace Tyrell'],['Mace']
"Balon Swann stood behind the king’s chair, Loras Tyrell behind the queen’s.","['Balon Swann', 'Loras Tyrell']",['Loras']
"My son is safe, Cersei told herself.",['Cersei'],['Cersei']
"Yet every time she looked at Tommen, she saw Joffrey clawing at his throat.","['Tommen', 'Joffrey']","['Tommen', 'Joffrey']"
